,family,txn_hash,output_index,potential_ransom_wallet_addr,potential_ransom_btc,potential_ransom_usd,unix_ts
9998,Cerber,47bed578c8569e29f3e03745ba12f11b85bc6d759549d0cbc98542e94dfed551,0,1B5CXA1xcAKrLsCqhEnUUZvtxcBwCXQMd4,0.8523,488.99,1470279164
9999,Cerber,65fca0e6f375aef65be7614e0670fa68930755574dcd41029e2b509370d78ddf,0,1MAbmysRWxGPwWZTqmUscg6wR7hZaMPckn,1.2366109,545.61,1464016414
10000,Cerber,abac5812fbd75ccb3146671aad5590162c855b484992dc4d3551b633d12b0cc6,0,1AJomDJZuGTqu2nxqksFFVvqAmu59Z2N4r,1.0,813.18,1482312782
10001,Cerber,757cf930154d6bb66743db563f1c87705016b5cc2224cf81a01833ea0a98cd32,1,1Gqtc1o2zgg4ca4UhJtsJoexfRseYiKi57,1.2,543.55,1462979359
10002,Cerber,51b9b9c0cedc46aa024df3532200b031a98ca1f8e626681b07115e2b31900878,0,1h4g3fbLjFqhpoPAJL4a5wzc7cYezwAng,1.0,631.75,1476156724
10003,Cerber,a9d428b8623096f543fe625a65e24d9324aaae981f021e915910b2ae6b955048,0,12rjfyKWffP3DKkxBTs74rK1yRzEpjRd7W,0.8,933.63,1489206061
10004,Cerber,36d3ae00a67a1dedc50da4ec60481e3e1ee7a5d0da967c887139a77e76db4ae0,1,16dRD7hmv9Dg7YoqnqLtMXMVu2N5Wz6dWM,1.25,576.69,1461592487
10005,Cerber,8680930c54fc8f5df09d541ca13a8a07715b439046d6e4d6146c909cbd3c0845,0,16nGj3ab9eBhnHEG3ghBXRGz1gFuQvzhoY,0.1509,87.31,1465508515
10006,Cerber,2bb598c4fe5d46def84ed9ad8bff744f25c7693b873c0a9686f6a03a91031332,12,1GgtPk9326xuPueDBBx8go3QHJdixdUnJ,0.1834,110.79,1472984445
10007,Cerber,2f273d557e39d251cda23203307ba658430add379de4142a0d19f3e6eea191d0,1,1JDMhgi8m7hk6UDQHhKaXe3DbH8m6arwQv,2.5,1650.18,1469194133
10008,Cerber,14069dee92235ae2370bd23ebb0b5fbfc065db1d1890ffc6e0abaecb0ecd5301,1,1vq9yPu9nTXJVBTkhyDGSSizuL5MddVck,0.8,972.47,1491883898
10009,Cerber,32d4c729a4de5266cc720d5076d6f48c46591a21fa345cbe93ab5140352a418b,1,1DY5tCQErrXLzswDoiWjogMrMtkhtZxzQu,1.0,790.77,1482110751
10010,Cerber,1091ee6c441f55c8055910a77ea84630fd2d04b2fe6284af4c7cfb1501111319,0,1Bm46mG4ZSz84Gs63QYiiZK8rvSYXZQwc8,0.7,715.79,1483434307
10011,Cerber,800156f81f3ed7449f21ce34ec71efdf7d5d783f067203bf1c73e40766dbf695,0,1HsaTKvki8BMbhMVBQRWRv9rGqX13Xe8Dx,0.60035697,461.99,1481318325
10012,Cerber,30a6bb54ca74e9c957bd45454477ec2affd56d19d8fdca9961c6aa7c3067c3aa,1,1LD3L4EhsS9XC5PWXu2XnbFzEKafkyoatw,2.0,1376.42,1465929718
10013,Cerber,08d6c18a35d2295134247ca7218cf5429eed307bbc0cb40c67fe4034f8ca01a2,3,14LMgWHLeuUuXV8s9mo8i2WFSTJtmEPEfV,0.2134,134.43,1477074637
10014,Cerber,4a3cff5ec5992b325945b1da26fac75f45aa60e9dc9b156c864373611c05b0bd,0,1L5WXztoXj9RxrT75F67U5ScKN9vqmBEp1,0.8,961.78,1489144102
10015,Cerber,de89eb093c88da5caf5d10f990f04b53feb6b9d887d2aa3f9d91b3dae2d63cdc,1,1GcgJPxeXvhoCeD26m4Y1R9rANx6jSxzRm,1.0,756.05,1481004109
10016,Cerber,045243680ec3164e5ce471e1a5be329924e6e9fcf95998adc8628178ea13ed77,1,13tZ24nramtxjE3BUVbY6VutJo5TfWwWDD,0.0901,55.38,1475828355
10017,Cerber,660c1ca69a0db5ac0bffd60b442d91a45a00a38d13f22e80167288d165a9e7cb,1,1ZJY2eRmoacfQLCSYEGWmSuXHKHYb2vf8,0.4372,519.01,1487955204
10018,Cerber,bbf6ead98331aa93eae66bcd65bee0953f5d109413fac2a104da1fbd507b2c5c,0,1LgA1dymWoTeZzjbjCDv28eHi9TdmqwETM,1.0,768.77,1480671071
10019,Cerber,348522bc4086ec5ba00f70fc5d8576f1e6c49af82849f6143375c182080b5847,0,15FvQwYCkDoDDkhoqRbDuCMVc4ZeAMdEv7,0.1,65.66,1469477912
10020,Cerber,f12a5f3edad35ccf21f56309fd0a5381f0cb8913b717d8dc59d4fbbb81c29814,0,15FvQwYCkDoDDkhoqRbDuCMVc4ZeAMdEv7,0.15,98.5,1469480165
10021,Cerber,8ee7ed8c68dc8a6fa455f5c492b7d01eb0987ac8d42ba9ee9dea4a452ccf61ca,0,15FvQwYCkDoDDkhoqRbDuCMVc4ZeAMdEv7,0.2,130.48,1469493843
10022,Cerber,7a69b314e1249a1a42156d9beb34d074c5c8890707e12c1a47be72ac1bba2603,1,15FvQwYCkDoDDkhoqRbDuCMVc4ZeAMdEv7,0.8,521.91,1469498117
10023,Cerber,99d4837ebbef6b9738c0d9cc5aa51b8637f2c0a71ccd39e962166b112a023013,1,1GHCPV1NTjtPXsvpV7Dk8hLrVgc87H39aq,0.8,700.88,1484628596
10024,Cerber,92482c6a6343405357ad63c26bf64072f4aa407f814af422e6d4217023f7b300,0,1AqT8izHENiAEW4jLhzTRG1TaxFkX3M8ur,0.9805,602.7,1475846669
10025,Cerber,9a916769e05de775952242fd8d2735def8d4d26e92b999c0b23d6bfcb07eb7db,1,1AqT8izHENiAEW4jLhzTRG1TaxFkX3M8ur,0.9805,602.7,1475846669
10026,Cerber,30e33bffe0ae5c88bddeb591f81faac005d02dc88c928a656aa8bf8d4034b1c5,1,1PNczR5mVhLPLqNQXohvuogZj7u2DT4Uyb,1.0055,620.14,1476128782
10027,Cerber,afccf82764198e10799310a73d3a2d84118c593526d092f71e26e45d8b86ca18,0,19tPW8aHXXRedxeCb9YAbx3rkAAeXrg7js,1.25,667.78,1464743045
10028,Cerber,3fb9fabd9bb3d74d2c88a197604d81cd1d2fed08f9d12098e7b84c530afc3de1,0,1KECXriT7aeyxiDoKQ3yQv5LYnjLAqRJFJ,0.99,1024.66,1489972719
10029,Cerber,8231cc6e5483870523f9cc92d683c993a5f45cb61d395294511ae60a3f5bb3ad,1,1MVYNznhY3rrCvxqsujfzq9SQPkfCCJ8Qi,0.7259,487.09,1467646695
10030,Cerber,4846b8cff3ad07980bf0766b2610e99e492b46b0dffbb59560c8006598b5a8cd,1,1Q6EEAjDsQGTX4vnwfaRy2katadfSvEoQ6,0.95,600.16,1476201497
10031,Cerber,d94423e1a930a9d174009a3205091d69584d685b918c9d4e626bfe4beb71f8a3,1,1Leev1mseyoto22f6BNqob5y2q6aPPmX3R,0.8,819.26,1486634475
10032,Cerber,a48c8731adc9db98e7c3870d0a2fc28270f35848e70d3ea163a1b7d495f76f48,15,17RhS8ug2LXMBwh8oHEhxkEFiVNpuJJSCu,1.3685,629.36,1462575810
10033,Cerber,3bf01de5c6ae0b7ee3d7669ebd2c9cbbe00a73b4730b4654ab93ef47e4d4ec05,3,1WaBYn4ATkNk4ygEvgRHNZqAxDMiXR8AR,0.7,315.55,1461903698
10034,Cerber,54ff721ea66c14db2ab8aa018ee7b34df7495e1d665a5f9ca71d51a2a6479ac0,4,1PRXtmYRhoDbu5UGgXT5F4VSnsRBb9BMsr,0.8,560.26,1478257843
10035,Cerber,f39f69bd8438bc3e09492cd205f87e2cb90c2ce3099a5ddb56bfd0061095b0fc,0,1BidaVkDaJaWXJzH8ZtVsj1iETUyqn4Fxq,0.4714,482.75,1486610481
10036,Cerber,5ceb3c79d7a31e00a0f2f5be9a8296baf0292dc4a713a6fe4d0543e69f2383e2,1,1MFg1aPWxCvNwc8dCpeZoAYtKvVK3cvHHf,0.785,501.01,1476268348
10037,Cerber,321d938d1a12ea8a5da7563eddd2b1c381a612b79f0dbf2d8f1ad5efffe69b9e,1,1JjX5FJTiXYixpiv2aK7DuoJRhpPDcGbx4,0.8,838.62,1487319936
10038,Cerber,7438da5747d086931bdfbdc64286eac26c656c3b1ab6fa73ca9a005c577620cb,0,1JAww48MbdSio1a3S5nx9o6e7g8fmMzUuR,0.08,100.4,1488882861
10039,Cerber,27dda323bbb9b2db7a984b72e365fa0f4008214d5c30f83950705577e32df970,0,1JAww48MbdSio1a3S5nx9o6e7g8fmMzUuR,0.92,1154.6,1488884486
10040,Cerber,6c1ab73992754baa2fa24a70ef983934d7fee46c1795fe1893c0c804c1d280f3,1,1DChfhrYkeGE3rMfZLYK79yTH4Ef9waqfD,1.25,559.59,1461307136
10041,Cerber,ee15172773ab5b0d2fb9f1fae08930875c4917ee792e5787db3d2e3700c8c3f4,1,1JozZMdjm3vWcP13cdw3Qmw7R91Rv73qbU,1.0,779.29,1481895190
10042,Cerber,8d808b6e6782fca55a755c1688aab99c4d50bb35399539f410a4055b34006960,0,1DZM2sjoHptPdcLrES1WKSFR76bB7AfJ3f,0.1,60.63,1473705757
10043,Cerber,72d0c4fb3391af2911dcf4021301c1e2aaebd56d73fb7dc3b565c1461b091f9e,0,1DZM2sjoHptPdcLrES1WKSFR76bB7AfJ3f,2.9,1758.27,1473706549
10044,Cerber,1f6ffe36432edf714e2f8666b9af3ed3767da8736c647a802edee8011aa15f3c,0,1Di7qjPV5gd6x1yWJodMPGJ3mmqS8BUVLP,0.75,346.01,1461594438
10045,Cerber,f41ea73e8cb1aad7a242911b4884f937465a8715f9e51ff1ef48b9acbaaba52b,2,1JyVvzSpZkFGVg7iRhnKpGNMFeMvhwU3vp,0.8,505.4,1476155532
10046,Cerber,101bc37c444992e51350cd922879bc4f5b7c62d603cdd54f942e3eaef9711816,6,1EZZS4v2ynE2zgmMtFj5HKcxkcJXMePtH3,0.3562,219.69,1476088924
10047,Cerber,dffbf1080b8f5881c8bae36b4826b5cdb99293510e7fb2fbc0df0c5d337d15e9,1,19SHCdo8kY5RNdRP121rcpJS31jcBsJ9PZ,1.25,667.78,1464776022
10048,Cerber,5b12b4742bb1d426bdeb7fa557cb05b0cce6e4663db60b718b509c203092d4f3,1,1DRewFpJU7C5ueRzcT2apRr3CPDQetoPUU,0.4751,326.97,1465905061
10049,Cerber,94af6e4414ca267a3ea844ae9d1940a1c26b15a595942b5620bc3539c378a32e,1,1GtEwZtKTkn16k4Xw9pMKiJ6UxRPGEVVN6,0.07,51.95,1466088554
10050,Cerber,c92a44e58e7f40b7126e35e97a5b11cd99e0db2f33ec3f9d9d6a83893db461c1,1,1A23HnQfhMpjNeYTZa82ePDgnhmBKXUgQT,0.991914,1209.72,1492016896
10051,Cerber,d9e2d7fb01edf8a89e2acfb648915e2d413ab1c0d9429ae961b367d177d2736d,1,1Q4fG4Fypx7a4J7jEymeTrY5XNbJBk3ekT,0.8,847.06,1490943861
10052,Cerber,d0ad85073dc73b6d7d813cc10e656e690a5dd252e47eccbc9b5d0d0bc21afb2d,1,13giyyuefAg3dFkQTDc5rcgXQ61Fdrc26n,0.4696,322.55,1477648789
10053,Cerber,1e0a62f27c6a733127519278b64460ed53791ded3892ec735318900e2d49215d,1,1QVqA1uTVF72HzLK3CJM9bjCd3bYWpsXT,1.0,756.05,1480994559
10054,Cerber,18e542b8aa269ac8419c7d5d82f0005f02f7eceead5408093865e0ae761fce60,1,15Eo2mqSRUA1HKsqnixH1n1aQ6y7uLF8pE,1.0,920.32,1485144877
10055,Cerber,471703a071c67c3bdbcff69cfc51bd278804b30e3999716524008d017e546d32,0,1GAntHKS8NfG1Jwk5om1KsJRRcyqgGTiGV,0.456,827.28,1495013065
10056,Cerber,1f783aed2bef9f242f060ce0a825dcc4c3825f72f14efc214246654049c79293,1,17PAPigPUxVeqDWQTDaaftNpE3L3BTgPAQ,0.9,558.89,1470040030
10057,Cerber,0bc048c84347e902c2ab0da7f8164ae57a28975564351fb4578738f8432f0a42,0,18H2AiLEyaGNBHS4vsR85cK2kDLvxy28UW,0.56,568.94,1483339150
10058,Cerber,7a052b691f196693a5bcb51ee4618a7069b2c0eeadcb2234aa5b63fec6ba84ed,1,1Da2nB1r5sUMUGJGTyAW4xq1nECnHU1bLT,1.0329,606.58,1470727036
10059,Cerber,a84e766277d9deccddb97c9f9f591e843bd6495696db0fd536b7a58943ec74bc,1,15e8QpNDPNcRnhh7f6yTav3PRsdhtKETvu,0.8,949.7,1487934656
10060,Cerber,06f8bfcaa8a39c12127749fc2f2e7138b54e44d3c27c6543e145c1d35f6ff86a,10,1NjxVQHJ2qKHEyAC2hSz7DReAtDKNJagAt,1.25,670.26,1464724975
10061,Cerber,56d03e1b4d8b3f5655607f3fe8eedf0aecd53f6a8d7b77900b79d65de2107540,0,1K4Y6sfnxifG96SG1vC1P1RQaTEKGJsPUX,1.0005,734.04,1480057777
10062,Cerber,def672d1bce31edd41a83ec3f7c36d2a5073f0ba2174070e8b18f893ac3bc97f,0,15eidrPbqqsRsm7My7Tb9yyqWJU1naTBUe,0.8438,603.6,1478827031
10063,Cerber,a7aac188a501a866c543c1493bebf98910555b515b4300302d729987a93dcfb0,1,1M9RAMe718zooWZRgDRxJRYgqGvPF1GxtF,1.95,1284.21,1468506592
10064,Cerber,619c8f448ee66f356e5a306c8f0d8cda3453184ab2e05f2cab0141196fdd5c8c,4,1eSHXHZ77Vm2TPcYweJBhAnetSmmfC3Xf,0.8,632.62,1482129380
10065,Cerber,a90b8ffe251ab8dbce901165a80548ead84f2a54caa9241c2e595beea9a7198e,1,1AuvaCUBqFXQXQwCZRxcmzYkMGtDTgn8K,1.25,535.39,1460956356
10066,Cerber,061043154383834f372af02d40a8a1478f90d249e35c80d5cf04eb670f596721,1,1Pc8ax4ekGJ58pDmav4dRa6zPrpaqe2PY4,2.0,1328.2,1468594143
10067,Cerber,5fde4fa56b71a847d32ee51acfb8a75fded2ead3a685ffecd0330869ea6c3ba5,1,1HJ5XvTiECtzP9RkRqP4RpaboULvetmGzX,0.5,1265.53,1498635151
10068,Cerber,b523c0f9adfd2b6308d567fab933a9cc72ec4644ab51a1c50b46269307590846,0,1BeBuEkvHyEH6sZvSswWbpYzPmHDYt9Moz,1.0,896.02,1483951936
10069,Cerber,26c0d442c8178b061d9541ac13e70c1410d2e4e3386e4b8f80e545fcd79b4a73,2,1NwDdmzRC76yVsaQ2mPrHvdZZTLnYsssmU,2.2005,1437.87,1477389814
10070,Cerber,eb2675edb928cfa673336b5f369ed21fc6d0dbd8b47c18f21891ee2aa00f473f,0,1NFR6EAYA911r3PRyGdLCBZD3Q6x2YTbBi,0.4317,351.05,1482317238
10071,Cerber,9611d8aca4a097b7f5313a976a3336d8eed13eeababebcab4aa846a1d17f7190,1,1JFaEyeTjejZiYwpq1DAGxrcqTuCZNSP97,0.8,816.83,1486358821
10072,Cerber,0fa9748d120a4c02ae7b4df509cc13baab2b4957deab6c95ea7d167cf121e371,0,1FxQcADZT3e5781prGfpjj8YfokPcfRXW8,1.0,498.35,1464388841
10073,Cerber,579cd43c276d01482581855d55a39a4be411ff13952b4f41e9a1716cba003dc6,1,1FxQcADZT3e5781prGfpjj8YfokPcfRXW8,1.0,498.35,1464388841
10074,Cerber,62527fa690ccbd6f0b803bfcda3d622bdee1a26ad7c1904fe6385adc7d9fd508,0,1FxQcADZT3e5781prGfpjj8YfokPcfRXW8,0.5,249.18,1464388841
10075,Cerber,e814246ef8b21cc5aedc96a3b6667ad22f88c485f573433d3e1608ef47773fc9,0,1FxQcADZT3e5781prGfpjj8YfokPcfRXW8,0.3595,179.16,1464388841
10076,Cerber,e1d95cb64941504b37fa32153cddda97a5384db12c691be2e01a893a6f172c88,0,1FmAZn97QRneydNCGuoSiMeuZWRZjMMEXZ,0.7,715.79,1483422477
10077,Cerber,b38a96390c5e5b4bc6d7f2b282f9864913abeca482fa034cb1c76769bcad6fbb,1,1MBnaShsBSpnaAfydhABZFEQg7R7jr4oHH,0.8,1162.16,1493711093
10078,Cerber,80bd37660fcf33ad972dd4ad648d4f411cb747c07d8b2ce7e1a087224263d912,1,1CEFKz4Zwfd45HNedDJW5pdUPjTujjYh2p,1.0,1452.7,1493697802
10079,Cerber,9336936977b626744accc03b9c14f572253a694f6f0a378cc7fa795f2460a9ca,9,1BLsXiDRMeQe7MRs1BZxHp5mQnSQFw972V,1.0,636.77,1476459895
10080,Cerber,6670a9c0fb78f0cf52ea4b02c159c3520c953af0ca16dd2689e1acec9471cfd1,0,14RAtgaFFjoXMyDywDfzpe89uKHS9JMLUj,0.6885,489.94,1478426528
10081,Cerber,24c02c6ee961fa5ce5ff01de763a50a54afa8564d740f1b180b66d6e96f0d180,1,14RAtgaFFjoXMyDywDfzpe89uKHS9JMLUj,0.7357,520.85,1478629216
10082,Cerber,0edc355908b904d4ee5a6ef09e9862fc46cc5f1667645260e35c77e2c248b93b,3,14UAHWj3gBfVMvp9hjCV6ESLshnyDFDxc3,0.4,995.99,1500554775
10083,Cerber,db871d578e1ebf9c901500699b6a1c940391e8fbd7ae74ed92625c19822054cf,0,1AGhXrcp6LeGbyzuq9mKR1nG2uQig7HoL2,0.3,135.28,1463043899
10084,Cerber,50358f6e51d79a0013bbeeea2e62ce48b8dc779220069b525f06ca20d3508c0e,0,16CEaGBrm1BreEHsTjLssD5U9JaqGVnGGX,1.25,560.35,1461423730
10085,Cerber,057b769a760e1967e5fa9e769887e4b8c250ebb9d357a57a98cdb34a7f0e32b5,1,1NG7q6KehshKq2p6tXsYikWN7UJbUiJfQ7,0.78,532.22,1477587078
10086,Cerber,85dab10fa292c0acc988a1929b1b4e52358794228c421b6b634df21b332aeb91,2,1PxChs75pUJjnaFau8sE65TfPvEW3Qx9ba,0.6593,507.34,1481254885
10087,Cerber,2bbbad4acc62b4704a8c9370a13cf8768df500c5f2a63ed4e5c3a6559a076a2e,1,17iYFFD6ds7arKvpgdFVGahENoaFKRz8Lj,0.8,511.22,1476702314
10088,Cerber,f333898e3555c5f4bfdc4077ab2af104935e61e4a1665ef0e478446f9a44e78b,2,1J7NMFt5GYpYiJrnSqmuE7ZMaoqNNHfbS2,1.0,779.29,1481926328
10089,Cerber,284bdcbeab678a62ef7963260fba646c1c4eb1f2885a6721e689669686a34582,1,19Bh8czU5bRiBmB53KCvhGjCZ2Chpt9QtA,1.0,734.53,1479687801
10090,Cerber,fcbeb1990c8ee915c9e4b6405ccceeee26decfbb1170f9bb46b711a0f67de13f,1,17eEezy1E3L9S1duxW9ShCoyXEoV3LaNAB,1.25,575.7,1461724207
10091,Cerber,f81961a1154f579a3a510bf9ddeb8adcc7fe92588b9e7733d4d260e4bdb5a16c,0,12ty3pymZVaUJ7QSBffSeV7TS66ZUosobx,0.5,1098.35,1495502376
10092,Cerber,24a1035130085bfdab7c06f53a6cef6ea80fd590b2b55383cb88c041b16a8126,1,1Nyus6cF4DGTrnvECa1s8tcZeCUMpPkmrT,1.2499,537.24,1461077198
10093,Cerber,c197e78ac171897d7ad25ac0aa2edc005c39c0582dc23748d1f07712c1736eef,0,1BDyDY2eNyyCLZAmm1YfqcBDJactwPESNw,1.3566,640.41,1464358850
10094,Cerber,3af7c9eb108def7757a2b70a3bb519ace0d9496be7869deddbdf042867ef822d,5,13xD4mSks3gVPkeK6up6p72QxAW7Ri3XEw,0.4,1322.84,1502074265
10095,Cerber,9ac70f5d24626421bc701d2cf79c89a3d7d1d41d67843c213f724c18fe060f05,1,1JsCem4bWjNungLX3Jo73cG4PFTSt2upcu,0.8,797.78,1486968825
10096,Cerber,0eaca7f8ee07d44a323b3a646f9f8f90e53f75f081991f831287875c3337c6a6,1,12SuxX3Ra4nH1YuueVduSzE77LmrwnQ4FT,2.0,2025.72,1486103930
10097,Cerber,a471299300a4f37978cf1fd91eea2f7a263d4346dfdddf0332357701d11fc140,1,1GNeV9gqLvGvZq6rg7KgTBYn1d44KxFEdR,1.4,1187.21,1484143700
10098,Cerber,bedb73a365ce1fd04d233d9151c437477c14624a08d8305c66157df3fd988870,1,1NyC1k86kwBMVwy5V4zTYZkuVFmcmEcNj5,0.7342,487.77,1469099789
10099,Cerber,816637965b3a866716d73403386bf45aeb9705787bb34383a529df05f10950db,1,1HHMLJm6piVCxwvJ8DBjm17uCDjfq6fpkP,0.32,1381.21,1503740748
10100,Cerber,4c3fac558b1b6e73f17cf22148671ba0b754eb9a7c836ece903ce38f0949b7f7,1,151oXiFtvmb5jBNDk7NQdRgPYD1ojVE1H2,0.8,1023.58,1488783834
10101,Cerber,83c3790704fa3ece51678a6d4a2dc2e8938be8aff897e3715017ed2c893d7e53,0,1Mma9qh9ppA81ELi1CYd9f28ovhRbHmt6Q,0.7,737.08,1483600112
10102,Cerber,bd2ae38339cff3115125adeb01ffd0d2294a1ceceb5f2f9aa02258e41602cdf5,4,1D1aEQ9B2rhy1L7qLi2EDoDmDDsqBpsr5c,1.25,830.13,1468610588
10103,Cerber,3be1483ddf9565a531c39778da5c3ec351ec0dda1119b60c1d7eb283496c2103,1,1LjcEbpUkhKyuYyyejnXuQokZXjFWQQWx8,0.7,505.48,1478019132
10104,Cerber,5fce82fd718aa161859c6174461be2283401deb0296cb9a81154a3e587a0c4e8,4,1DJCzEbnerCYPe3WgSjuEDingTnzxPHPcm,1.65,738.66,1461333354
10105,Cerber,10106bc489caeb1eca79870667397fdecff4056f40d4f256b1e48540e423ffea,1,1Av3uWWd8Lua6Jdaov4v4xqy7BMxqhuM5A,0.8,567.58,1478932256
10106,Cerber,5b8e2d3a55a8c7be512a728b65dc6b62cbdc0e2b3aca26fa39a0ad7b215850c9,1,18dkoaDRyi5Nqhka59Qd947T7so8f4XwPZ,0.6,871.62,1493711588
10107,Cerber,7ea6954d5a0d82f6895f7824bd1db456e56d477e2e593fc3f8b284b4a6150535,4,1M7MCMp6pgxkJB9sSPGf5QhfUFhmZvKaqz,1.251,538.84,1460798447
10108,Cerber,9b754569d09bb23fc0b0fdc851581f508e522e2e3e509b80f3a08f1c99665447,0,1G8ZGjN6FcFhxDPLCwQw7sbT3goAkpDaho,0.9088,610.93,1468905035
10109,Cerber,0daa95148a3356f6891572a663a1dc4a57d7174d22dbee8a3f03de65f4c7e625,5,17zVoiUtwTZJTKZrVQJypieWHcXwQJpAgk,0.75,657.08,1484631310
10110,Cerber,0c726d5e66402bd40a6ebece94ba2a9b5cd0e1a5cc09d35ad9b6029eca4a0cdb,1,13uZaPTsG92qSm7GwYrWxKSMPKERKZELH9,1.0,1103.83,1487662393
10111,Cerber,e1418908ef7a938422ef5f238929776491c0a9f7a22a4c171a3700ed695e61b6,1,19sUzMkNT9doatYoanwCZtYjwZKSYfwwbt,0.3037,184.71,1473145110
10112,Cerber,95317772292238a939e01fc5bf68702c2af3b85f808b79ae1573e586502ab614,0,1FAxpiYJbzY35LxYJejqGcesWSRpgD4SaY,1.0,612.14,1475719896
10113,Cerber,6c9c6df0103655c8da04c45b00436abfbde5f440da64e430774155097be07c7c,1,1FCy3jUEqeiG1M9epcJjKR8VZaUo6YLHJQ,1.25,530.43,1460627759
10114,Cerber,4d2884b5f537f659ab569ca6aa759df84114501e07f7931b544202ed826c9cea,8,15Mc3FKzLiVUyy8sGcKAGFK9X3v1bzRQKN,1.3919,623.49,1462456756
10115,Cerber,80888c4ed56451a7b08c2d691cbe2d007d1c49c6576607a28cec0cefa8081e71,1,1Q9wkmSwkpZsmxLgJ6he6N65G2cHJBBHj9,1.0,682.33,1477539726
10116,Cerber,c8ded49faa773707449eebb89a72cbbcfe56ef90732cfdecf6da0e28bf636f51,1,1CSE19kywtBXsDFBXxTagFAkTTv67h3TSf,1.25,558.54,1462278746
10117,Cerber,458eccb696149fc06942dd8fd881a7a6516016b5579777b036f4b73df9913912,1,1NZdHLZ6LEtbcYethriLJuy1KiE2s1fPgG,1.25,794.83,1467165290
10118,Cerber,c83775684ef7e762c5caaa6511d5d1e29390796a1e5669bb286a42bfeb2e1ab6,1,1JH8acTwb6y5odD79WgBh7ZYrJdErv4C3A,0.4,1080.04,1498037875
10119,Cerber,3bd57a20860882c8836bca5e76ea434d70a552cfb9fe4e836b943400d3543136,3,1AcjSaepy1o98x8v2YzyTHNto1JQiP4uqs,0.3278,198.91,1474024304
10120,Cerber,d7a75673963481904402a1be356f0b483f495b53cef927aefa4ca0b6b49bcb99,1,1572mfmms36cjZAEAWYKj6cNXYJ5KcB98m,0.8,797.78,1486982447
10121,Cerber,34d4f2e64f57d829af5d029f8c417c0c93d9a4262d525d26b0de9803ee1d707f,1,13Jj72vhHsUHGdxwHnkCC3DU9FWfx6Mkyt,1.0,631.75,1476175860
10122,Cerber,e1b660b6bbc8b4795bccfac36535b92579a185c6c118378be02bc83e4a05e30c,2,16rN4CyJvwgG8bmg48zK9CdSgRZ9mCLqfS,0.5,1171.33,1499849832
10123,Cerber,1432b3a0a61e52474992ba1052096ba179c727f7790def3e82db97224eb628b9,1,1Cf7JHs2aMwtd1uU7yjNRNAySXaiYZr8i6,0.8,623.43,1481880437
10124,Cerber,c928a06adc95d6c76167904b5f7ae2f099dbcc93dd0e5307d644da0c9d4c9cef,1,17LbNMt8XqRaRuvARtsTBdBeaKVLRdiTAH,1.0,1035.01,1489982433
10125,Cerber,4eec823ff265ba9f95e294d1549e21e11f0ce2ac664365f1eecd9b2c3b7e505c,0,1E4Jc1a2zQj8CcnW3ypcTH5sV7ywMBZS7E,0.8,494.61,1475897213
10126,Cerber,f27d95bfbb73c9d61040df7961c4eb0fd68c7fdcac8ed05df3c20603c6db2fc2,0,12da7hT6xUEwceB9BZhbVM6YGBcBnoF6xF,0.7,711.17,1483369994
10127,Cerber,909ec27ba796de6bc7a541f26d0d9865404c49d8d468c63e786f24a74faf1bf8,1,1JbKZtTQndDM9ovRXonRtATNPmY8k6N8iW,0.1,60.89,1474293612
10128,Cerber,545991c4adb65000371930c7d4b059b1ae0ea48859b7bb72b410efcc64be174d,0,1Muujf6qP3R1PvBNYTgjU4dGopkDAyMJMz,1.0,704.88,1478329114
10129,Cerber,55d04ea1d85d840dae92f59f575063307599ede4458e51045daaab3a28e19448,1,1JVM5sn5isrhDbF8grGDXj9XZpYQpMf89T,1.5002,678.54,1462042723
10130,Cerber,89443c071da20a5eb1a2c17e2a3a5d26468d8ae15676db44387332068e832faa,0,1EzjmyiYr5vCWuV4M8ZXzjuSU3MjfA1VKk,1.0,1292.58,1493168525
10131,Cerber,26baf7cd24e2ecc807904e64bf2d616a12e5f126cc331e115bb661a0e9901f85,1,1QJz9EH9akRiMQAWn6MdJmpigNt4KEHToS,2.0,1157.18,1465501237
10132,Cerber,0b384fcbca0098317388928cf0c9faa18116b744ef755d4c8487d7b93a0f2f57,1,18D3xa29MsMGScx3sTi8w3HSbEF3VCfFSN,0.9101,609.82,1469002698
10133,Cerber,0a94d11d19cab54b31812658ec40d79ebd98dde79609862ef9ddf0fee378f754,0,1D4tbQUDrkwSVAE6F1ubipmz9QeZFfu3je,1.0,1084.44,1490061736
10134,Cerber,cac1aa892b3eaa3f224f5727c02c4a336f625a3e939fb74f645b941418c0715b,0,16127552fUy9uxErbRucEjoyW9hywP2meB,1.25,527.56,1459941163
10135,Cerber,02c8f864bd3a8d354bae383e4f645eaa44d8cf7937eae87aec260ac1582d7374,1,1DKEW6WyY7N6GXtqNHi15ygwWRpfpZZ9R1,1.0,1275.96,1488515659
10136,Cerber,d8dd21f6225f72b24ed1bb5b7aa2c21962191e70f39bae57df0a26ed556f6c69,0,1EtW8jPi8BKGcDFEeQJLsYkjAwcnADYZAs,1.0,790.77,1482153502
10137,Cerber,4199f9616c9ef88eb3f51db08f8475fa1572a72b6fa6ccbbd0e2def9efe058d9,0,1Hh3jWujvoYwPeguupway5L9o3DWSvkvp2,0.24,173.75,1479296589
